tanggal,tanggal_berita,tanggal_scraping,sumber,judul,ringkasan,teks,link,relevansi_diy,lokasi_diy,topik,sentimen,skor_sentimen,label_model_sentimen,confidence_sentimen,kata_kunci,urgensi,isu_perencanaan_pariwisata,subisu_pariwisata,keyword_isu_pariwisata
2026-05-13,2026-05-13,2026-05-13,detikJogja,Van Gastel Bakal Kembali Tukangi PSIM Musim Depan,"Pelatih PSIM Jogja, Jean-Paul van Gastel memastikan dirinya akan kembali melatih Laskar Mataram pada musim depan. Ia menyebut negosiasi kontrak baru tinggal menyelesaikan detail akhir. Van Gastel menyebut telah berkomunikasi dengan manajemen PSIM perihal perpanjangan kontraknya. ""Saya sudah sejak November berbicara dengan klub dan kami sekarang ber","Van Gastel Bakal Kembali Tukangi PSIM Musim Depan Pelatih PSIM Jogja, Jean-Paul van Gastel memastikan dirinya akan kembali melatih Laskar Mataram pada musim depan. Ia menyebut negosiasi kontrak baru tinggal menyelesaikan detail akhir. Van Gastel menyebut telah berkomunikasi dengan manajemen PSIM perihal perpanjangan kontraknya. ""Saya sudah sejak November berbicara dengan klub dan kami sekarang berada di detail terakhir dari kontrak tersebut,"" ujar Van Gastel kepada wartawan, Rabu (13/5/2026). Jika lancar, ia memastikan akan bertahan satu tahun lagi bersama PSIM. Ia menyebut kedua pihak sudah hampir mencapai kesepakatan. ""Saya berharap Minggu mendatang kontraknya akan selesai. Saya akan bertahan satu tahun lagi. Saya akan menandatangani satu tahun lagi,"" sambungnya. Diketahui, kiprah Van Gastel cukup meyakinkan di awal musim. PSIM sebagai tim promosi mampu membuat kejutan dengan sempat menembus posisi dua besar klasemen sementara Super League 2025/2026. Meski di putaran kedua performa mereka turun cukup drastis dengan baru mencatatkan dua kemenangan dari 15 pertingan. Hasil ini membuat mereka menduduki posisi 11 klasemen dengan 42 poin.",https://www.detik.com/jogja/sepakbola/d-8486932/van-gastel-bakal-kembali-tukangi-psim-musim-depan,relevan,Kota Yogyakarta,Lainnya,positif,0.5530149936676025,positive,0.5530149936676025,"gastel, psim, saya, musim, menyebut, satu, lagi",rendah,Seasonality dan Promosi Pariwisata,Promosi dan Pemasaran,promosi
2026-05-13,2026-05-13,2026-05-13,SuaraJogja,"THR Lebaran 2026 di Jogja Makin Hemat: Promo Sirup Alfamart, Mulai dari Rp7.900!","SuaraJogja.id - Semarak Ramadan dan persiapan Lebaran 2026 di Yogyakarta semakin terasa dengan hadirnya promo ""Menang Banyak THR - Tebus Hemat Ramadan"" dari Alfamart. Bagi warga Jogja yang tengah berburu kebutuhan Lebaran, terutama sirup untuk sajian buka puasa dan hari raya, ini adalah kesempatan emas untuk mendapatkan produk favorit dengan harga ","THR Lebaran 2026 di Jogja Makin Hemat: Promo Sirup Alfamart, Mulai dari Rp7.900! SuaraJogja.id - Semarak Ramadan dan persiapan Lebaran 2026 di Yogyakarta semakin terasa dengan hadirnya promo ""Menang Banyak THR - Tebus Hemat Ramadan"" dari Alfamart. Bagi warga Jogja yang tengah berburu kebutuhan Lebaran, terutama sirup untuk sajian buka puasa dan hari raya, ini adalah kesempatan emas untuk mendapatkan produk favorit dengan harga super hemat. Promo ini berlaku mulai 13 hingga 19 Maret 2026, khusus untuk member Alfamart dan melalui Alfagift. Salah satu daya tarik utama dari promo ini adalah penawaran fantastis untuk produk sirup. Sirup Marjan Boudoin Cocopandan, Leci, dan Melon botol 460ml, yang kerap menjadi primadona saat Lebaran, kini bisa didapatkan dengan harga tebus murah hanya Rp15.900 dari harga normal Rp26.900. Bayangkan, Anda bisa menyajikan kesegaran Marjan di meja makan tanpa menguras kantong! Tak hanya Marjan, ABC Squash Orange dan Leci botol 425ml juga ikut meramaikan promo ini dengan harga tebus murah yang lebih menggiurkan, yaitu Rp7.900 dari harga awal Rp13.400. Ini adalah kesempatan sempurna untuk stok minuman segar selama Ramadan dan Lebaran. ""Sambut Ramadan dengan camilan favorit harga super hemat di Alfamart! Belanja makin seru karena ada promo Tebus Murah yang bikin THR kamu makin berasa banyak! Cocok buat suguhan tamu saat Lebaran, camilan keluarga, atau stok di rumah!"" demikian ajakan dari akun resmi @alfamart_jogja, yang menunjukkan antusiasme dalam menyambut bulan penuh berkah ini. Selain sirup, Alfamart juga menawarkan berbagai kebutuhan lain untuk menyambut Lebaran. Minuman bersoda seperti Coca-Cola, Sprite, dan Fanta Strawberry/Fruit Punch PET 1,5L bisa ditebus murah seharga Rp9.900 dari harga normal Rp16.100. Namun, perlu diingat bahwa promo ini berlaku di wilayah Kalimantan, Sulawesi, Lampung, Lombok, Bali, dan Palembang, dengan maksimal tebus 1 pcs. Untuk kebutuhan dapur praktis, Mie Sedap Mie Goreng kemasan 5x91g juga tersedia dengan harga tebus murah Rp13.000 dari harga normal Rp16.200. Tak ketinggalan, camilan wajib Lebaran, biskuit Khong Guan, juga masuk dalam daftar promo. Khong Guan Ast Bisc Red Mini Can 650g bisa ditebus murah seharga Rp45.900 (harga normal Rp59.100), sementara Khong Guan Ast Bisc Red Can 1600g dibanderol Rp95.500 (harga normal Rp110.500). Pilihan biskuit kaleng lainnya seperti Monde But Cookies Blue Can 454g dan Alfamart Wafer Roll Choco Toples 500g juga tersedia dengan harga tebus murah masing-masing Rp61.900 dan Rp18.900. Dengan berbagai penawaran menarik ini, Alfamart di Jogja memastikan bahwa persiapan Lebaran Anda akan lebih hemat dan menyenangkan. Jangan sampai terlewatkan promo ""Tebus Hemat Ramadan"" ini, segera kunjungi Alfamart terdekat atau manfaatkan Alfagift sebelum promonya habis! Belanja hemat, Ramadan makin nikmat!",https://jogja.suara.com/read/2026/03/16/143225/thr-lebaran-2026-di-jogja-makin-hemat-promo-sirup-alfamart-mulai-dari-rp7900,relevan,Kota Yogyakarta,Ekonomi dan Harga,positif,0.9950335025787354,positive,0.9950335025787354,"harga, lebaran, promo, alfamart, tebus, hemat, murah",rendah,Daya Saing Usaha Jasa Pariwisata,Daya Saing dan Pasar,harga
2026-05-13,2026-05-13,2026-05-13,SuaraJogja,"8 Fakta Pembacokan di Bantul: Pria Tewas Saat Tidur, Polisi Duga Pelaku Dua Orang","SuaraJogja.id - Peristiwa pembacokan yang menewaskan seorang pria terjadi di kawasan Kaliurang, Argomulyo, Sedayu, Bantul , Rabu (25/2/2026) pagi. Korban berinisial TYR (36) tewas setelah diserang menggunakan parang saat sedang tidur di rumahnya sendiri. Aksi kekerasan itu berlangsung ketika korban berada di ruang tengah bersama istri dan anaknya y","8 Fakta Pembacokan di Bantul: Pria Tewas Saat Tidur, Polisi Duga Pelaku Dua Orang SuaraJogja.id - Peristiwa pembacokan yang menewaskan seorang pria terjadi di kawasan Kaliurang, Argomulyo, Sedayu, Bantul , Rabu (25/2/2026) pagi. Korban berinisial TYR (36) tewas setelah diserang menggunakan parang saat sedang tidur di rumahnya sendiri. Aksi kekerasan itu berlangsung ketika korban berada di ruang tengah bersama istri dan anaknya yang masih kecil. Kepolisian Resor Bantul kini masih melakukan penyelidikan mendalam. Polisi menyebut terduga pelaku berjumlah dua orang. Berikut sejumlah fakta yang telah dihimpun. Kejadian berlangsung sekitar pukul 05.30 WIB. Saat itu korban sedang tidur berdampingan dengan istrinya, RPS (34), dan anak mereka yang berusia lima tahun di ruang tengah rumah. Kasi Humas Polres Bantul, Iptu Rita Hidayanto, menjelaskan bahwa peristiwa bermula ketika RPS mendengar pintu belakang rumah terbuka. Tidak lama kemudian, seorang pria yang mengenakan penutup muka masuk ke dalam rumah. Pelaku langsung mengayunkan parang ke arah korban yang masih dalam kondisi tertidur. Serangan terjadi sangat cepat. Korban yang sedang tidur tidak sempat melakukan perlawanan berarti. Menurut hasil pemeriksaan awal, korban mengalami luka sayatan di wajah sepanjang sekitar 10 sentimeter. Selain itu terdapat luka sayatan dari bagian perut hingga paha sepanjang 20 sentimeter dengan kedalaman kurang lebih 10 sentimeter. Luka serius tersebut menyebabkan korban meninggal dunia di lokasi kejadian. Dalam kondisi panik, RPS berusaha melindungi suaminya dengan menangkis ayunan parang pelaku. Namun upaya tersebut membuatnya ikut mengalami luka. Tiga jari tengah RPS mengalami luka robek akibat terkena senjata tajam saat mencoba menghalau serangan. Meski sudah ditangkis, ayunan parang tetap mengenai wajah dan tubuh korban hingga berakibat fatal.",https://jogja.suara.com/read/2026/02/26/111602/8-fakta-pembacokan-di-bantul-pria-tewas-saat-tidur-polisi-duga-pelaku-dua-orang,relevan,"Kota Yogyakarta, Sleman, Bantul",Pariwisata,netral,0.0,neutral,0.7296621799468994,"korban, luka, bantul, tidur, pelaku, parang, pria",rendah,Tidak terdeteksi,Tidak terdeteksi,
2026-05-13,2026-05-13,2026-05-13,SuaraJogja,8 Fakta Dibalik Implementasi Pendidikan Khas Kejogjaan di Sekolah Yogyakarta,"SuaraJogja.id - Pendidikan Khas Kejogjaan (PKJ) dipastikan akan diberlakukan di seluruh sekolah dan perguruan tinggi di Daerah Istimewa Yogyakarta (DIY) mulai tahun ajaran 2026/2027. Kebijakan ini merupakan arahan langsung Gubernur DIY, Sri Sultan Hamengku Buwono X, usai pertemuan dengan Dewan Pendidikan DIY di Gedhong Wilis, Kompleks Kepatihan, Se","8 Fakta Dibalik Implementasi Pendidikan Khas Kejogjaan di Sekolah Yogyakarta SuaraJogja.id - Pendidikan Khas Kejogjaan (PKJ) dipastikan akan diberlakukan di seluruh sekolah dan perguruan tinggi di Daerah Istimewa Yogyakarta (DIY) mulai tahun ajaran 2026/2027. Kebijakan ini merupakan arahan langsung Gubernur DIY, Sri Sultan Hamengku Buwono X, usai pertemuan dengan Dewan Pendidikan DIY di Gedhong Wilis, Kompleks Kepatihan, Senin (23/2/2026). Program ini bukan sekadar tambahan kurikulum baru. PKJ dirancang sebagai penguatan karakter berbasis nilai-nilai khas Jogja yang selama ini menjadi identitas budaya masyarakat DIY. Berikut penjelasan lengkap mengenai delapan poin penting terkait penerapan PKJ. Ketua Dewan Pendidikan DIY, Sutrisna Wibawa, menjelaskan bahwa pertemuan tersebut digelar untuk melaporkan pelaksanaan uji coba PKJ yang sudah berjalan sejak 2024 di sejumlah sekolah. Dalam pertemuan itu, Sri Sultan meminta agar program tersebut segera diberlakukan secara menyeluruh. “Diminta untuk segera ada peresmian untuk dilakukan di semua sekolah, mulai dari tingkat PAUD, SD, SMP, SMA/SMK dan juga perguruan tinggi,” ujar Sutrisna. Arahan tersebut menandai komitmen pemerintah daerah untuk memperluas penerapan PKJ ke seluruh jenjang pendidikan. 2. Efektif Berlaku Tahun Ajaran 2026/2027 PKJ ditargetkan mulai efektif diterapkan di seluruh sekolah DIY pada tahun akademik 2026/2027. Peresmian atau “kepyakan” direncanakan berlangsung antara April hingga Mei 2026, sebelum resmi diberlakukan pada Juli 2026. Dengan demikian, seluruh lembaga pendidikan di DIY akan menjalankan kebijakan ini secara serentak, dari pendidikan anak usia dini hingga perguruan tinggi. Salah satu hal yang ditekankan adalah PKJ bukan mata pelajaran tambahan yang berdiri sendiri. “PKJ itu implementasi terintegrasi pada mata pelajaran terkait. Jadi PKJ bukan mata pelajaran, lebih ke perilakunya,” jelas Sutrisna. Artinya, tidak ada tambahan jam pelajaran khusus. PKJ lebih merupakan pendekatan nilai yang disisipkan dalam mata pelajaran yang sudah ada. 4. Menanamkan Karakter dan Tata Krama Jogja",https://jogja.suara.com/read/2026/02/26/120508/8-fakta-dibalik-implementasi-pendidikan-khas-kejogjaan-di-sekolah-yogyakarta,relevan,Kota Yogyakarta,Pendidikan,netral,0.0,neutral,0.9540120363235474,"pendidikan, sekolah, pelajaran, seluruh, mata, khas, diberlakukan",rendah,Penguatan 6A DTW,"Aksesibilitas, Paket Wisata dan Travel Pattern","jalan, terintegrasi"
2026-05-13,2026-05-13,2026-05-13,SuaraJogja,"Kisah Haru Fauziah: Hampir Gagal Mudik Akibat Banjir, Diselamatkan Program Kampus UMY","SuaraJogja.id - Senyum lega dan haru akhirnya terkembang di wajah Fauziah Nurhasanah. Di tengah hiruk pikuk keberangkatan bus di Universitas Muhammadiyah Yogyakarta ( UMY ), mahasiswi asal Palembang ini memendam kisah perjuangan yang tak terlihat. Baginya, perjalanan pulang ke kampung halaman ini bukan sekadar rutinitas tahunan, melainkan sebuah an","Kisah Haru Fauziah: Hampir Gagal Mudik Akibat Banjir, Diselamatkan Program Kampus UMY SuaraJogja.id - Senyum lega dan haru akhirnya terkembang di wajah Fauziah Nurhasanah. Di tengah hiruk pikuk keberangkatan bus di Universitas Muhammadiyah Yogyakarta ( UMY ), mahasiswi asal Palembang ini memendam kisah perjuangan yang tak terlihat. Baginya, perjalanan pulang ke kampung halaman ini bukan sekadar rutinitas tahunan, melainkan sebuah anugerah yang hampir mustahil ia dapatkan. Fauziah adalah potret dari ratusan mahasiswa perantauan yang bertaruh nasib. Ia sempat pasrah dan khawatir tidak bisa mencium tangan orang tuanya di Hari Raya Idulfitri tahun ini. Penyebabnya bukan karena tak rindu, melainkan karena keterbatasan biaya yang mencekik. Kondisi ekonomi keluarganya di kampung halaman sedang porak-poranda. Musibah banjir besar yang melanda Ogan Ilir, Sumatera Selatan, akhir tahun lalu, turut merendam harapan Fauziah untuk bisa mudik. “Saya asalnya dari Palembang. Kebetulan kedua orang tua saya pada akhir tahun dan awal tahun kemarin terkena musibah banjir di Ogan Ilir, jadi dari segi ekonomi kami sedang tidak baik,"" tutur Fauziah dengan suara bergetar sebelum keberangkatannya, Sabtu (7/3/2026). Di tengah bencana yang menimpa keluarga, tiket bus seharga ratusan ribu rupiah dari Yogyakarta ke Palembang terasa seperti barang mewah yang tak terjangkau. Namun, secercah harapan datang dari program ""Mudik Bareng 2026"" yang diselenggarakan kampusnya. Fauziah pun mendaftar dengan penuh harap. ""Alhamdulillah ada kegiatan mudik gratis ini dan saya bisa mendapatkannya. Itu sangat membantu saya,"" ujarnya penuh syukur. Kesempatan ini terasa semakin istimewa karena ini adalah momen mudik terakhirnya sebagai mahasiswa. Fauziah kini berada di tahun terakhir masa studinya. Ini juga menjadi pengalaman pertamanya merasakan kebaikan dari program mudik gratis setelah mendengar cerita dari teman-temannya. Kisah serupa juga dirasakan oleh Rifqi Alvian, mahasiswa Ilmu Komunikasi asal Metro, Lampung. Baginya, bisa pulang kampung tanpa memikirkan biaya tiket adalah sebuah kemewahan yang patut disyukuri. ""Sebagai mahasiswa perantauan, mendapatkan fasilitas untuk bisa mudik gratis itu benar-benar privilege yang luar biasa,"" ungkapnya. Rifqi tahu betul betapa mahalnya biaya transportasi umum dari Yogyakarta ke Lampung. Program dari UMY ini telah memangkas salah satu beban terbesarnya sebagai anak kos. “Biasanya kalau naik kendaraan umum itu lumayan mahal harga tiketnya. Sekarang karena difasilitasi mudik gratis UMY, jadi lumayan hemat banget. Bisa nol rupiah budget pulang,"" jelasnya semringah. Program Mudik Bareng UMY tahun ini memberangkatkan 335 mahasiswa dari total 675 pendaftar, menunjukkan betapa besarnya kebutuhan akan program ini. Wakil Rektor Bidang Sumber Daya UMY, Dyah Mutiarin, menyatakan ini adalah bentuk kepedulian nyata kampus. ""Program ini merupakan bentuk kepedulian kampus kepada mahasiswa perantauan. Diharapkan mereka dapat merayakan Hari Raya Idulfitri bersama keluarga tanpa terbebani biaya perjalanan,"" kata Dyah.",https://jogja.suara.com/read/2026/03/07/151734/kisah-haru-fauziah-hampir-gagal-mudik-akibat-banjir-diselamatkan-program-kampus-umy,relevan,Kota Yogyakarta,Ekonomi dan Harga,positif,0.9916338920593262,positive,0.9916338920593262,"mudik, fauziah, program, mahasiswa, biaya, saya, gratis",rendah,Penguatan 6A DTW,"Aksesibilitas, Amenitas","jalan, transportasi, fasilitas"
2026-05-13,2026-05-13,2026-05-13,SuaraJogja,"Ngenes! Tak Ada Anggaran Besar, Pemda DIY Hanya Sanggup Tambal Jalan Rusak","SuaraJogja.id - Keterbatasan fiskal membuat Pemda DIY belum mampu melakukan rehabilitasi maupun peningkatan jalan secara menyeluruh pada 2025–2026. Padahal dari data Direktorat Lalu lintas (Ditlantas) Polda DIY, sekitar 10 persen ruas jalan di wilayah ini mengalami kerusakan menjelang Lebaran 2026. Pemda DIY pun saat ini hanya sanggup melakukan pem","Ngenes! Tak Ada Anggaran Besar, Pemda DIY Hanya Sanggup Tambal Jalan Rusak SuaraJogja.id - Keterbatasan fiskal membuat Pemda DIY belum mampu melakukan rehabilitasi maupun peningkatan jalan secara menyeluruh pada 2025–2026. Padahal dari data Direktorat Lalu lintas (Ditlantas) Polda DIY, sekitar 10 persen ruas jalan di wilayah ini mengalami kerusakan menjelang Lebaran 2026. Pemda DIY pun saat ini hanya sanggup melakukan pemeliharaan rutin. Diantaranya melakukan tambal sulam pada ruas-ruas jalan yang mengalami kerusakan. ""2025–2026 ini anggaran kita sangat terbatas. Kami hanya mengalokasikan untuk pemeliharaan rutin. Kalau untuk rehabilitasi atau peningkatan jalan secara besar-besaran, belum memungkinkan,"" papar Sekda DIY, Ni Made Dwipanti Indrayanti di Yogyakarta , Selasa (3/3/2026). Made menyatakan, kondisi anggaran daerah memang dalam situasi minimalis. Fokus belanja infrastruktur jalan hanya diarahkan untuk menjaga fungsi dasar jalan agar tetap bisa dilalui masyarakat. Karenanya pemeliharaan rutin yang bisa dilakukan saat ini hanya sebatas penambalan lubang, perapian badan jalan, dan perbaikan ringan lainnya. Untuk kerusakan berat yang membutuhkan overlay jalan atau peningkatan struktur jalan belum bisa dilakukan. Ia menjelaskan, biaya rehabilitasi dan peningkatan jalan per kilometer cukup tinggi. Sementara itu, struktur Anggaran Pendapatan dan Belanja Daerah (APBD) DIY sebagian besar sudah terserap untuk belanja wajib. Kondisi ini membuat Pemda DIY harus sangat selektif dalam menentukan prioritas perbaikan jalan. Akibatnya tidak semua ruas yang rusak berat dapat langsung ditangani. ""Sekitar 60 persen APBD kita adalah transfer ke daerah yang digunakan untuk mandatory spending. Jadi ruang fiskal kita memang sangat terbatas,"" ungkapnya. Sebagian ruas jalan, lanjut Made memang bisa difasilitasi melalui Dana Keistimewaan (danais). Namun penggunaannya tidak bisa dilakukan sembarangan. Perbaikan harus mengikuti kaidah Satuan Ruang Strategis Keistimewaan (SSK) yang jumlahnya terbatas. Karena itu tidak seluruh ruas jalan di DIY dapat dibiayai melalui skema tersebut. ""Kita tidak bisa serta-merta memindahkan semua kebutuhan perbaikan ke Dana Keistimewaan. Ada aturan dan kriteria yang harus dipenuhi,"" tandasnya. Made menyebut, mobilitas kendaraan berat yang mempercepat kerusakan jalan. Padahal kekuatan jalan provinsi rata-rata dirancang untuk beban maksimal sekitar 8 ton. Namun praktik over dimension dan over loading (ODOL) masih kerap terjadi di lapangan. Beberapa ruas jalan kabupaten bahkan sempat terdampak saat kendaraan berat mencari jalur alternatif ketika ada perbaikan jalan utama. Hal ini membuat jalan yang tidak dirancang untuk beban besar ikut mengalami kerusakan. ""Kalau kendaraan melebihi kapasitas dan lewat terus-menerus, tentu jalan cepat rusak. Apalagi kalau jalur itu menjadi akses distribusi material tambang atau pasir,"" ungkapnya. Made menambahkan, ke depan memang perlu pengaturan akses jalur distribusi material. Hal ini agar beban kendaraan tidak merusak ruas jalan di luar kapasitasnya.",https://jogja.suara.com/read/2026/03/03/165841/ngenes-tak-ada-anggaran-besar-pemda-diy-hanya-sanggup-tambal-jalan-rusak,relevan,Kota Yogyakarta,Transportasi dan Infrastruktur,negatif,-0.8938934206962585,negative,0.8938934206962585,"jalan, ruas, hanya, kerusakan, made, perbaikan, anggaran",tinggi,Penguatan 6A DTW,"Aksesibilitas, Amenitas, Dampak Ekonomi Wisatawan","jalan, akses, jalan rusak, fasilitas, spending"
2026-05-13,2026-05-13,2026-05-13,SuaraJogja,"Waspada Cuaca Ekstrem saat Libur Lebaran, Sleman Perpanjang Siaga Darurat hingga 31 Mei 2026","SuaraJogja.id - Pemerintah Kabupaten (Pemkab) Sleman resmi memperpanjang status Siaga Darurat Cuaca Ekstrem hingga 31 Mei 2026. Perpanjangan tersebut dilakukan menyusul prakiraan cuaca dari Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) terkait potensi hujan intensitas tinggi yang masih terjadi pada Maret dan April. Kepala Pelaksana BPBD Slem","Waspada Cuaca Ekstrem saat Libur Lebaran, Sleman Perpanjang Siaga Darurat hingga 31 Mei 2026 SuaraJogja.id - Pemerintah Kabupaten (Pemkab) Sleman resmi memperpanjang status Siaga Darurat Cuaca Ekstrem hingga 31 Mei 2026. Perpanjangan tersebut dilakukan menyusul prakiraan cuaca dari Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) terkait potensi hujan intensitas tinggi yang masih terjadi pada Maret dan April. Kepala Pelaksana BPBD Sleman, Haris Martapa, mengatakan keputusan tersebut tertuang dalam SK Nomor 15.5/Kep.KDH/A/2026 yang baru saja diperbarui. ""Kemudian SK Siaga Darurat Cuaca Ekstrem, baru saja kami perbarui. Jadi sampai dengan nanti tanggal 31 Mei 2026,"" kata Haris, Rabu (4/3/2026). Menurutnya, langkah ini diambil sebagai bentuk antisipasi terhadap dampak cuaca ekstrem yang masih berpotensi terjadi di wilayah Sleman. Kondisi tersebut berisiko memicu bencana hidrometeorologi seperti banjir, tanah longsor, hingga pohon tumbang. ""Kami mengacu juga dari BMKG bahwa rilis dari BMKG memang nanti di bulan Maret, April ini juga masih ada hujan. Makanya ini sampai kami SK-kan sampai Mei,"" tandasnya. Disampaikan Haris, status siaga darurat cuaca ekstrem sebenarnya telah diberlakukan sejak November tahun lalu. Namun dilakukan perpanjangan menyesuaikan kondisi di lapangan. Dengan perpanjangan masa siaga darurat cuaca ekstrem itu, pihaknya meminta masyarakat meningkatkan kewaspadaan. Terlebih untuk mengantisipasi potensi bencana selama libur Lebaran nanti. Haris menyebut peningkatan mobilitas masyarakat yang mudik dan berwisata berpotensi beriringan dengan ancaman cuaca ekstrem. ""Dalam artian adalah bahwa di mana pun kita berada harus siap ketika terjadi sesuatu bencana. Oleh sebab itu, silakan untuk bisa melihat situasi,"" tandasnya. Selain itu, BPBD Sleman turut mengingatkan potensi bahaya di kawasan lereng Gunung Merapi yang menjadi salah satu destinasi favorit wisatawan. ""Kemudian juga di wilayah Merapi, itu daerah yang sangat indah, tetapi kita mesti harus waspada karena di samping apa alamnya itu indah, tetapi juga tanjakan-tanjakannya juga licin kalau hujan,"" tuturnya. Potensi angin kencang pun perlu diwaspadai karena dapat menyebabkan pohon tumbang. Pihaknya mencatat masih banyak dahan pohon yang belum dipangkas. ""Kemudian di sekitar rumah kami masih melihat banyak sekali pohon-pohon yang mestinya harus dikurangi untuk dahan-dahannya dan sebagainya. Ini belum. Nah, ini kami mengingatkan,"" tambahnya.",https://jogja.suara.com/read/2026/03/04/100331/waspada-cuaca-ekstrem-saat-libur-lebaran-sleman-perpanjang-siaga-darurat-hingga-31-mei-2026,relevan,"Kota Yogyakarta, Sleman",Lingkungan dan Sampah,netral,0.0,neutral,0.589291512966156,"cuaca, ekstrem, sleman, siaga, darurat, masih, kami",rendah,Seasonality dan Promosi Pariwisata,High Season,libur lebaran
2026-05-13,2026-05-13,2026-05-13,SuaraJogja,"Minimalisir Kasus Keracunan MBG, DIY Kembangkan Sistem Teknologi Simetris Berbasis AI dan IoT",SuaraJogja.id - Ancaman kasus keracunan makanan pada Program Makan Bergizi Gratis ( MBG ) di berbagai wilayah Indonesia memicu munculnya inovasi teknologi. Di Yogyakarta ada Sistem Informasi Monitoring dan Evaluasi Ketahanan Pangan Strategis (SIMETRIS) berbasis Artificial Intelligence (AI) dan Internet of Things (IoT). Sistem itu digunakan untuk me,"Minimalisir Kasus Keracunan MBG, DIY Kembangkan Sistem Teknologi Simetris Berbasis AI dan IoT SuaraJogja.id - Ancaman kasus keracunan makanan pada Program Makan Bergizi Gratis ( MBG ) di berbagai wilayah Indonesia memicu munculnya inovasi teknologi. Di Yogyakarta ada Sistem Informasi Monitoring dan Evaluasi Ketahanan Pangan Strategis (SIMETRIS) berbasis Artificial Intelligence (AI) dan Internet of Things (IoT). Sistem itu digunakan untuk mengawasi ketat alur distribusi pangan. Mulai dari lahan petani hingga ke piring siswa di Satuan Pelayanan Pemenuhan Gizi (SPPG). Fajar Saptono, selaku IT Development SIMETRIS, mengungkapkan bahwa sistem ini berfungsi sebagai pusat kendali yang mendigitalisasi seluruh data stok pangan secara real-time. Langkah ini diambil untuk menggantikan sistem pencatatan manual yang selama ini dinilai tidak terintegrasi dan rentan terhadap kesalahan data. ""Ibu-ibu tani di Yogyakarta kini tidak hanya mencangkul, tetapi juga menginput data produksi seperti cabai, sayuran, dan telur langsung ke sistem,"" kata Fajar, Rabu (4/3/2026). Dalam implementasinya, setiap bahan pangan yang dipanen oleh Kelompok Wanita Tani (KWT) di Lumbung Mataraman wajib dilengkapi dengan label QR Code. Teknologi traceability (ketertelusuran) ini memungkinkan petugas dapur MBG memverifikasi kualitas dan kesegaran bahan baku. Sebelum nantinya diolah menjadi makanan siap saji untuk para penerima manfaat. ""Saat di-scan, petugas dapat mengetahui asal KWT, lokasi lahan, tanggal panen, hingga masa kedaluwarsa bahan tersebut,"" terangnya. Selain fungsi pemantauan, SIMETRIS dibekali dengan Early Warning System (EWS). Tujuannya untuk mendeteksi batch produksi yang bermasalah secara instan. Keamanan pangan diperketat dengan penggunaan CCTV berbasis AI di area dapur guna memastikan standar higienitas dan suhu masak yang aman bagi kesehatan. Selain itu, kata Fajar, setiap unit pelayanan wajib menerapkan standar Hazard Analysis and Critical Control Point (HACCP). ""Hal ini memastikan suhu masak daging mencapai batas kritis di atas 75 derajat celcius untuk membunuh bakteri berbahaya seperti Salmonella atau E. coli,"" paparnya. Dari sisi produksi, Komunitas Petani Punk Gunungkidul menyambut positif integrasi teknologi ini dengan Dapur MBG. SiBagz, selaku perwakilan Petani Punk Gunungkidul menilai melalui sistem ini, petani muda mendapatkan akses langsung ke pasar tanpa harus bergantung pada rantai tengkulak yang panjang. Sehingga kesegaran hasil bumi tetap terjaga saat sampai di dapur pengolahan. ""Kami berharap petani lokal temasuk potensi petani milenial atau Gen Z, bisa langsung menyuplai kebutuhan bahan pangan tanpa melalui rantai distribusi yang panjang,"" ucap SiBagz.",https://jogja.suara.com/read/2026/03/04/112539/minimalisir-kasus-keracunan-mbg-diy-kembangkan-sistem-teknologi-simetris-berbasis-ai-dan-iot,relevan,"Kota Yogyakarta, Gunungkidul",Ekonomi dan Harga,positif,0.5375223755836487,positive,0.5375223755836487,"sistem, pangan, petani, teknologi, simetris, bahan, dapur",rendah,Penguatan 6A DTW,"Aksesibilitas, Layanan Pendukung, Paket Wisata dan Travel Pattern","akses, pelayanan, petugas, keamanan, layanan, terintegrasi"
